,State_Signal 1,Red_Signal 1,Green_Signal 1,Vehicles_Crossed_Signal 1,State_Signal 2,Red_Signal 2,Green_Signal 2,Vehicles_Crossed_Signal 2,State_Signal 3,Red_Signal 3,Green_Signal 3,Vehicles_Crossed_Signal 3,State_Signal 4,Red_Signal 4,Green_Signal 4,Vehicles_Crossed_Signal 4
2010,RED,90,20,1159,GREEN,0,10,1286,RED,15,20,333,RED,65,20,334
2011,RED,89,20,1159,GREEN,0,9,1286,RED,14,20,333,RED,64,20,334
2012,RED,88,20,1159,GREEN,0,8,1286,RED,13,20,333,RED,63,20,334
2013,RED,87,20,1159,GREEN,0,7,1288,RED,12,20,333,RED,62,20,334
2014,RED,86,20,1159,GREEN,0,6,1288,RED,11,20,333,RED,61,20,334
2015,RED,85,20,1159,GREEN,0,5,1288,RED,10,20,333,RED,60,20,334
2016,RED,84,20,1159,GREEN,0,4,1288,RED,9,20,333,RED,59,20,334
2017,RED,83,20,1159,GREEN,0,3,1290,RED,8,20,333,RED,58,20,334
2018,RED,82,20,1159,GREEN,0,2,1291,RED,7,20,333,RED,57,20,334
2019,RED,81,20,1159,GREEN,0,1,1291,RED,6,20,333,RED,56,20,334
2020,RED,75,20,1159,RED,100,20,1291,GREEN,0,20,333,RED,25,20,334
2021,RED,74,20,1159,RED,99,20,1291,GREEN,0,19,338,RED,24,20,334
2022,RED,73,20,1159,RED,98,20,1291,GREEN,0,18,342,RED,23,20,334
2023,RED,72,20,1159,RED,97,20,1291,GREEN,0,17,346,RED,22,20,334
2024,RED,71,20,1159,RED,96,20,1291,GREEN,0,16,349,RED,21,20,334
2025,RED,70,20,1159,RED,95,20,1291,GREEN,0,15,352,RED,20,20,334
2026,RED,69,20,1159,RED,94,20,1291,GREEN,0,14,352,RED,19,20,334
2027,RED,68,20,1159,RED,93,20,1291,GREEN,0,13,352,RED,18,20,334
2028,RED,67,20,1159,RED,92,20,1291,GREEN,0,12,352,RED,17,20,334
2029,RED,66,20,1159,RED,91,20,1291,GREEN,0,11,352,RED,16,20,334
2030,RED,65,20,1159,RED,90,20,1291,GREEN,0,10,352,RED,15,20,334
2031,RED,64,20,1159,RED,89,20,1291,GREEN,0,9,352,RED,14,20,334
2032,RED,63,20,1159,RED,88,20,1291,GREEN,0,8,352,RED,13,20,334
2033,RED,62,20,1159,RED,87,20,1291,GREEN,0,7,352,RED,12,20,334
2034,RED,61,20,1159,RED,86,20,1291,GREEN,0,6,352,RED,11,20,334
2035,RED,60,20,1159,RED,85,20,1291,GREEN,0,5,352,RED,10,20,334
2036,RED,59,20,1159,RED,84,20,1291,GREEN,0,4,352,RED,9,20,334
2037,RED,58,20,1159,RED,83,20,1291,GREEN,0,3,352,RED,8,20,334
2038,RED,57,20,1159,RED,82,20,1291,GREEN,0,2,353,RED,7,20,334
2039,RED,56,20,1159,RED,81,20,1291,GREEN,0,1,353,RED,6,20,334
2040,RED,25,20,1159,RED,75,20,1291,RED,100,20,353,GREEN,0,20,334
2041,RED,24,20,1159,RED,74,20,1291,RED,99,20,353,GREEN,0,19,340
2042,RED,23,20,1159,RED,73,20,1291,RED,98,20,353,GREEN,0,18,340
2043,RED,22,20,1159,RED,72,20,1291,RED,97,20,353,GREEN,0,17,341
2044,RED,21,20,1159,RED,71,20,1291,RED,96,20,353,GREEN,0,16,341
2045,RED,20,20,1159,RED,70,20,1291,RED,95,20,353,GREEN,0,15,341
2046,RED,19,20,1159,RED,69,20,1291,RED,94,20,353,GREEN,0,14,341
2047,RED,18,20,1159,RED,68,20,1291,RED,93,20,353,GREEN,0,13,341
2048,RED,17,20,1159,RED,67,20,1291,RED,92,20,353,GREEN,0,12,342
2049,RED,16,20,1159,RED,66,20,1291,RED,91,20,353,GREEN,0,11,342
2050,RED,15,20,1159,RED,65,20,1291,RED,90,20,353,GREEN,0,10,342
2051,RED,14,20,1159,RED,64,20,1291,RED,89,20,353,GREEN,0,9,342
2052,RED,13,20,1159,RED,63,20,1291,RED,88,20,353,GREEN,0,8,342
2053,RED,12,20,1159,RED,62,20,1291,RED,87,20,353,GREEN,0,7,342
2054,RED,11,20,1159,RED,61,20,1291,RED,86,20,353,GREEN,0,6,342
2055,RED,10,20,1159,RED,60,20,1291,RED,85,20,353,GREEN,0,5,342
2056,RED,9,20,1159,RED,59,20,1291,RED,84,20,353,GREEN,0,4,342
2057,RED,8,20,1159,RED,58,20,1291,RED,83,20,353,GREEN,0,3,342
2058,RED,7,20,1159,RED,57,20,1291,RED,82,20,353,GREEN,0,2,342
2059,RED,6,20,1159,RED,56,20,1291,RED,81,20,353,GREEN,0,1,342
2060,GREEN,0,20,1159,RED,25,20,1291,RED,75,20,353,RED,100,20,342
2061,GREEN,0,19,1167,RED,24,20,1291,RED,74,20,353,RED,99,20,342
2062,GREEN,0,18,1172,RED,23,20,1291,RED,73,20,353,RED,98,20,342
2063,GREEN,0,17,1176,RED,22,20,1291,RED,72,20,353,RED,97,20,342
2064,GREEN,0,16,1180,RED,21,20,1291,RED,71,20,353,RED,96,20,342
2065,GREEN,0,15,1185,RED,20,20,1291,RED,70,20,353,RED,95,20,342
2066,GREEN,0,14,1190,RED,19,20,1291,RED,69,20,353,RED,94,20,342
2067,GREEN,0,13,1194,RED,18,20,1291,RED,68,20,353,RED,93,20,342
2068,GREEN,0,12,1197,RED,17,20,1291,RED,67,20,353,RED,92,20,342
2069,GREEN,0,11,1197,RED,16,20,1291,RED,66,20,353,RED,91,20,342
2070,GREEN,0,10,1197,RED,15,20,1291,RED,65,20,353,RED,90,20,342
2071,GREEN,0,9,1197,RED,14,20,1291,RED,64,20,353,RED,89,20,342
2072,GREEN,0,8,1197,RED,13,20,1291,RED,63,20,353,RED,88,20,342
2073,GREEN,0,7,1197,RED,12,20,1291,RED,62,20,353,RED,87,20,342
2074,GREEN,0,6,1198,RED,11,20,1291,RED,61,20,353,RED,86,20,342
2075,GREEN,0,5,1198,RED,10,20,1291,RED,60,20,353,RED,85,20,342
2076,GREEN,0,4,1198,RED,9,20,1291,RED,59,20,353,RED,84,20,342
2077,GREEN,0,3,1199,RED,8,20,1291,RED,58,20,353,RED,83,20,342
2078,GREEN,0,2,1199,RED,7,20,1291,RED,57,20,353,RED,82,20,342
2079,GREEN,0,1,1200,RED,6,20,1291,RED,56,20,353,RED,81,20,342
2080,RED,100,20,1201,GREEN,0,20,1291,RED,25,20,353,RED,75,20,342
2081,RED,99,20,1201,GREEN,0,19,1299,RED,24,20,353,RED,74,20,342
2082,RED,98,20,1201,GREEN,0,18,1307,RED,23,20,353,RED,73,20,342
2083,RED,97,20,1201,GREEN,0,17,1311,RED,22,20,353,RED,72,20,342
2084,RED,96,20,1201,GREEN,0,16,1316,RED,21,20,353,RED,71,20,342
2085,RED,95,20,1201,GREEN,0,15,1320,RED,20,20,353,RED,70,20,342
2086,RED,94,20,1201,GREEN,0,14,1324,RED,19,20,353,RED,69,20,342
2087,RED,93,20,1201,GREEN,0,13,1327,RED,18,20,353,RED,68,20,342
2088,RED,92,20,1201,GREEN,0,12,1328,RED,17,20,353,RED,67,20,342
2089,RED,91,20,1201,GREEN,0,11,1328,RED,16,20,353,RED,66,20,342
2090,RED,90,20,1201,GREEN,0,10,1328,RED,15,20,353,RED,65,20,342
2091,RED,89,20,1201,GREEN,0,9,1328,RED,14,20,353,RED,64,20,342
2092,RED,88,20,1201,GREEN,0,8,1328,RED,13,20,353,RED,63,20,342
2093,RED,87,20,1201,GREEN,0,7,1328,RED,12,20,353,RED,62,20,342
2094,RED,86,20,1201,GREEN,0,6,1328,RED,11,20,353,RED,61,20,342
2095,RED,85,20,1201,GREEN,0,5,1329,RED,10,20,353,RED,60,20,342
2096,RED,84,20,1201,GREEN,0,4,1329,RED,9,20,353,RED,59,20,342
2097,RED,83,20,1201,GREEN,0,3,1330,RED,8,20,353,RED,58,20,342
2098,RED,82,20,1201,GREEN,0,2,1330,RED,7,20,353,RED,57,20,342
2099,RED,81,20,1201,GREEN,0,1,1330,RED,6,20,353,RED,56,20,342
2100,RED,75,20,1201,RED,100,20,1331,GREEN,0,20,353,RED,25,20,342
2101,RED,74,20,1201,RED,99,20,1331,GREEN,0,19,358,RED,24,20,342
2102,RED,73,20,1201,RED,98,20,1331,GREEN,0,18,362,RED,23,20,342
2103,RED,72,20,1201,RED,97,20,1331,GREEN,0,17,366,RED,22,20,342
2104,RED,71,20,1201,RED,96,20,1331,GREEN,0,16,368,RED,21,20,342
2105,RED,70,20,1201,RED,95,20,1331,GREEN,0,15,370,RED,20,20,342
2106,RED,69,20,1201,RED,94,20,1331,GREEN,0,14,370,RED,19,20,342
2107,RED,68,20,1201,RED,93,20,1331,GREEN,0,13,370,RED,18,20,342
2108,RED,67,20,1201,RED,92,20,1331,GREEN,0,12,370,RED,17,20,342
2109,RED,66,20,1201,RED,91,20,1331,GREEN,0,11,371,RED,16,20,342
2110,RED,65,20,1201,RED,90,20,1331,GREEN,0,10,371,RED,15,20,342
2111,RED,64,20,1201,RED,89,20,1331,GREEN,0,9,371,RED,14,20,342
2112,RED,63,20,1201,RED,88,20,1331,GREEN,0,8,371,RED,13,20,342
2113,RED,62,20,1201,RED,87,20,1331,GREEN,0,7,371,RED,12,20,342
2114,RED,61,20,1201,RED,86,20,1331,GREEN,0,6,371,RED,11,20,342
2115,RED,60,20,1201,RED,85,20,1331,GREEN,0,5,371,RED,10,20,342
2116,RED,59,20,1201,RED,84,20,1331,GREEN,0,4,372,RED,9,20,342
2117,RED,58,20,1201,RED,83,20,1331,GREEN,0,3,372,RED,8,20,342
2118,RED,57,20,1201,RED,82,20,1331,GREEN,0,2,372,RED,7,20,342
2119,RED,56,20,1201,RED,81,20,1331,GREEN,0,1,372,RED,6,20,342
2120,RED,25,20,1201,RED,75,20,1331,RED,100,20,372,GREEN,0,20,342
2121,RED,24,20,1201,RED,74,20,1331,RED,99,20,372,GREEN,0,19,348
2122,RED,23,20,1201,RED,73,20,1331,RED,98,20,372,GREEN,0,18,349
2123,RED,22,20,1201,RED,72,20,1331,RED,97,20,372,GREEN,0,17,349
2124,RED,21,20,1201,RED,71,20,1331,RED,96,20,372,GREEN,0,16,349
2125,RED,20,20,1201,RED,70,20,1331,RED,95,20,372,GREEN,0,15,349
2126,RED,19,20,1201,RED,69,20,1331,RED,94,20,372,GREEN,0,14,349
2127,RED,18,20,1201,RED,68,20,1331,RED,93,20,372,GREEN,0,13,349
2128,RED,17,20,1201,RED,67,20,1331,RED,92,20,372,GREEN,0,12,349
2129,RED,16,20,1201,RED,66,20,1331,RED,91,20,372,GREEN,0,11,349
2130,RED,15,20,1201,RED,65,20,1331,RED,90,20,372,GREEN,0,10,349
2131,RED,14,20,1201,RED,64,20,1331,RED,89,20,372,GREEN,0,9,349
2132,RED,13,20,1201,RED,63,20,1331,RED,88,20,372,GREEN,0,8,349
2133,RED,12,20,1201,RED,62,20,1331,RED,87,20,372,GREEN,0,7,351
2134,RED,11,20,1201,RED,61,20,1331,RED,86,20,372,GREEN,0,6,351
2135,RED,10,20,1201,RED,60,20,1331,RED,85,20,372,GREEN,0,5,351
2136,RED,9,20,1201,RED,59,20,1331,RED,84,20,372,GREEN,0,4,351
2137,RED,8,20,1201,RED,58,20,1331,RED,83,20,372,GREEN,0,3,351
2138,RED,7,20,1201,RED,57,20,1331,RED,82,20,372,GREEN,0,2,351
2139,RED,6,20,1201,RED,56,20,1331,RED,81,20,372,GREEN,0,1,351
2140,GREEN,0,20,1201,RED,25,20,1331,RED,75,20,372,RED,100,20,351
2141,GREEN,0,19,1210,RED,24,20,1331,RED,74,20,372,RED,99,20,351
2142,GREEN,0,18,1218,RED,23,20,1331,RED,73,20,372,RED,98,20,351
2143,GREEN,0,17,1222,RED,22,20,1331,RED,72,20,372,RED,97,20,351
2144,GREEN,0,16,1226,RED,21,20,1331,RED,71,20,372,RED,96,20,351
2145,GREEN,0,15,1230,RED,20,20,1331,RED,70,20,372,RED,95,20,351
2146,GREEN,0,14,1234,RED,19,20,1331,RED,69,20,372,RED,94,20,351
2147,GREEN,0,13,1238,RED,18,20,1331,RED,68,20,372,RED,93,20,351
2148,GREEN,0,12,1241,RED,17,20,1331,RED,67,20,372,RED,92,20,351
2149,GREEN,0,11,1242,RED,16,20,1331,RED,66,20,372,RED,91,20,351
2150,GREEN,0,10,1243,RED,15,20,1331,RED,65,20,372,RED,90,20,351
2151,GREEN,0,9,1245,RED,14,20,1331,RED,64,20,372,RED,89,20,351
2152,GREEN,0,8,1246,RED,13,20,1331,RED,63,20,372,RED,88,20,351
2153,GREEN,0,7,1246,RED,12,20,1331,RED,62,20,372,RED,87,20,351
2154,GREEN,0,6,1246,RED,11,20,1331,RED,61,20,372,RED,86,20,351
2155,GREEN,0,5,1246,RED,10,20,1331,RED,60,20,372,RED,85,20,351
2156,GREEN,0,4,1246,RED,9,20,1331,RED,59,20,372,RED,84,20,351
2157,GREEN,0,3,1246,RED,8,20,1331,RED,58,20,372,RED,83,20,351
2158,GREEN,0,2,1248,RED,7,20,1331,RED,57,20,372,RED,82,20,351
2159,GREEN,0,1,1250,RED,6,20,1331,RED,56,20,372,RED,81,20,351
2160,RED,100,20,1253,GREEN,0,20,1331,RED,25,20,372,RED,75,20,351
2161,RED,99,20,1253,GREEN,0,19,1339,RED,24,20,372,RED,74,20,351
2162,RED,98,20,1253,GREEN,0,18,1348,RED,23,20,372,RED,73,20,351
2163,RED,97,20,1253,GREEN,0,17,1356,RED,22,20,372,RED,72,20,351
2164,RED,96,20,1253,GREEN,0,16,1361,RED,21,20,372,RED,71,20,351
2165,RED,95,20,1253,GREEN,0,15,1364,RED,20,20,372,RED,70,20,351
2166,RED,94,20,1253,GREEN,0,14,1368,RED,19,20,372,RED,69,20,351
2167,RED,93,20,1253,GREEN,0,13,1372,RED,18,20,372,RED,68,20,351
2168,RED,92,20,1253,GREEN,0,12,1376,RED,17,20,372,RED,67,20,351
2169,RED,91,20,1253,GREEN,0,11,1377,RED,16,20,372,RED,66,20,351
2170,RED,90,20,1253,GREEN,0,10,1377,RED,15,20,372,RED,65,20,351
2171,RED,89,20,1253,GREEN,0,9,1377,RED,14,20,372,RED,64,20,351
2172,RED,88,20,1253,GREEN,0,8,1379,RED,13,20,372,RED,63,20,351
2173,RED,87,20,1253,GREEN,0,7,1380,RED,12,20,372,RED,62,20,351
2174,RED,86,20,1253,GREEN,0,6,1380,RED,11,20,372,RED,61,20,351
2175,RED,85,20,1253,GREEN,0,5,1380,RED,10,20,372,RED,60,20,351
2176,RED,84,20,1253,GREEN,0,4,1380,RED,9,20,372,RED,59,20,351
2177,RED,83,20,1253,GREEN,0,3,1380,RED,8,20,372,RED,58,20,351
2178,RED,82,20,1253,GREEN,0,2,1380,RED,7,20,372,RED,57,20,351
2179,RED,81,20,1253,GREEN,0,1,1380,RED,6,20,372,RED,56,20,351
2180,RED,75,20,1253,RED,100,20,1380,GREEN,0,20,372,RED,25,20,351
2181,RED,74,20,1253,RED,99,20,1380,GREEN,0,19,378,RED,24,20,351
2182,RED,73,20,1253,RED,98,20,1380,GREEN,0,18,382,RED,23,20,351
2183,RED,72,20,1253,RED,97,20,1380,GREEN,0,17,383,RED,22,20,351
2184,RED,71,20,1253,RED,96,20,1380,GREEN,0,16,383,RED,21,20,351
2185,RED,70,20,1253,RED,95,20,1380,GREEN,0,15,383,RED,20,20,351
2186,RED,69,20,1253,RED,94,20,1380,GREEN,0,14,383,RED,19,20,351
2187,RED,68,20,1253,RED,93,20,1380,GREEN,0,13,383,RED,18,20,351
2188,RED,67,20,1253,RED,92,20,1380,GREEN,0,12,383,RED,17,20,351
2189,RED,66,20,1253,RED,91,20,1380,GREEN,0,11,384,RED,16,20,351
2190,RED,65,20,1253,RED,90,20,1380,GREEN,0,10,385,RED,15,20,351
2191,RED,64,20,1253,RED,89,20,1380,GREEN,0,9,385,RED,14,20,351
2192,RED,63,20,1253,RED,88,20,1380,GREEN,0,8,385,RED,13,20,351
2193,RED,62,20,1253,RED,87,20,1380,GREEN,0,7,385,RED,12,20,351
2194,RED,61,20,1253,RED,86,20,1380,GREEN,0,6,385,RED,11,20,351
2195,RED,60,20,1253,RED,85,20,1380,GREEN,0,5,385,RED,10,20,351
2196,RED,59,20,1253,RED,84,20,1380,GREEN,0,4,385,RED,9,20,351
2197,RED,58,20,1253,RED,83,20,1380,GREEN,0,3,385,RED,8,20,351
2198,RED,57,20,1253,RED,82,20,1380,GREEN,0,2,385,RED,7,20,351
2199,RED,56,20,1253,RED,81,20,1380,GREEN,0,1,385,RED,6,20,351
2200,RED,25,20,1253,RED,75,20,1380,RED,100,20,385,GREEN,0,20,351
2201,RED,24,20,1253,RED,74,20,1380,RED,99,20,385,GREEN,0,19,357
2202,RED,23,20,1253,RED,73,20,1380,RED,98,20,385,GREEN,0,18,360
2203,RED,22,20,1253,RED,72,20,1380,RED,97,20,385,GREEN,0,17,361
2204,RED,21,20,1253,RED,71,20,1380,RED,96,20,385,GREEN,0,16,361
2205,RED,20,20,1253,RED,70,20,1380,RED,95,20,385,GREEN,0,15,361
2206,RED,19,20,1253,RED,69,20,1380,RED,94,20,385,GREEN,0,14,361
2207,RED,18,20,1253,RED,68,20,1380,RED,93,20,385,GREEN,0,13,362
2208,RED,17,20,1253,RED,67,20,1380,RED,92,20,385,GREEN,0,12,363
2209,RED,16,20,1253,RED,66,20,1380,RED,91,20,385,GREEN,0,11,363
2210,RED,15,20,1253,RED,65,20,1380,RED,90,20,385,GREEN,0,10,363
2211,RED,14,20,1253,RED,64,20,1380,RED,89,20,385,GREEN,0,9,363
2212,RED,13,20,1253,RED,63,20,1380,RED,88,20,385,GREEN,0,8,363
2213,RED,12,20,1253,RED,62,20,1380,RED,87,20,385,GREEN,0,7,363
2214,RED,11,20,1253,RED,61,20,1380,RED,86,20,385,GREEN,0,6,363
2215,RED,10,20,1253,RED,60,20,1380,RED,85,20,385,GREEN,0,5,363
2216,RED,9,20,1253,RED,59,20,1380,RED,84,20,385,GREEN,0,4,363
2217,RED,8,20,1253,RED,58,20,1380,RED,83,20,385,GREEN,0,3,363
2218,RED,7,20,1253,RED,57,20,1380,RED,82,20,385,GREEN,0,2,364
2219,RED,6,20,1253,RED,56,20,1380,RED,81,20,385,GREEN,0,1,364
2220,GREEN,0,20,1253,RED,25,20,1380,RED,75,20,385,RED,100,20,364
2221,GREEN,0,19,1261,RED,24,20,1380,RED,74,20,385,RED,99,20,364
2222,GREEN,0,18,1269,RED,23,20,1380,RED,73,20,385,RED,98,20,364
2223,GREEN,0,17,1276,RED,22,20,1380,RED,72,20,385,RED,97,20,364
2224,GREEN,0,16,1280,RED,21,20,1380,RED,71,20,385,RED,96,20,364
2225,GREEN,0,15,1284,RED,20,20,1380,RED,70,20,385,RED,95,20,364
2226,GREEN,0,14,1289,RED,19,20,1380,RED,69,20,385,RED,94,20,364
2227,GREEN,0,13,1293,RED,18,20,1380,RED,68,20,385,RED,93,20,364
2228,GREEN,0,12,1295,RED,17,20,1380,RED,67,20,385,RED,92,20,364
2229,GREEN,0,11,1295,RED,16,20,1380,RED,66,20,385,RED,91,20,364
2230,GREEN,0,10,1295,RED,15,20,1380,RED,65,20,385,RED,90,20,364
2231,GREEN,0,9,1295,RED,14,20,1380,RED,64,20,385,RED,89,20,364
2232,GREEN,0,8,1295,RED,13,20,1380,RED,63,20,385,RED,88,20,364
2233,GREEN,0,7,1295,RED,12,20,1380,RED,62,20,385,RED,87,20,364
2234,GREEN,0,6,1295,RED,11,20,1380,RED,61,20,385,RED,86,20,364
2235,GREEN,0,5,1296,RED,10,20,1380,RED,60,20,385,RED,85,20,364
2236,GREEN,0,4,1298,RED,9,20,1380,RED,59,20,385,RED,84,20,364
2237,GREEN,0,3,1298,RED,8,20,1380,RED,58,20,385,RED,83,20,364
2238,GREEN,0,2,1298,RED,7,20,1380,RED,57,20,385,RED,82,20,364
2239,GREEN,0,1,1299,RED,6,20,1380,RED,56,20,385,RED,81,20,364
2240,RED,100,20,1299,GREEN,0,20,1380,RED,25,20,385,RED,75,20,364
2241,RED,99,20,1299,GREEN,0,19,1388,RED,24,20,385,RED,74,20,364
2242,RED,98,20,1299,GREEN,0,18,1392,RED,23,20,385,RED,73,20,364
2243,RED,97,20,1299,GREEN,0,17,1397,RED,22,20,385,RED,72,20,364
2244,RED,96,20,1299,GREEN,0,16,1401,RED,21,20,385,RED,71,20,364
2245,RED,95,20,1299,GREEN,0,15,1404,RED,20,20,385,RED,70,20,364
2246,RED,94,20,1299,GREEN,0,14,1407,RED,19,20,385,RED,69,20,364
2247,RED,93,20,1299,GREEN,0,13,1412,RED,18,20,385,RED,68,20,364
2248,RED,92,20,1299,GREEN,0,12,1416,RED,17,20,385,RED,67,20,364
2249,RED,91,20,1299,GREEN,0,11,1418,RED,16,20,385,RED,66,20,364
2250,RED,90,20,1299,GREEN,0,10,1420,RED,15,20,385,RED,65,20,364
2251,RED,89,20,1299,GREEN,0,9,1421,RED,14,20,385,RED,64,20,364
2252,RED,88,20,1299,GREEN,0,8,1422,RED,13,20,385,RED,63,20,364
2253,RED,87,20,1299,GREEN,0,7,1423,RED,12,20,385,RED,62,20,364
2254,RED,86,20,1299,GREEN,0,6,1423,RED,11,20,385,RED,61,20,364
2255,RED,85,20,1299,GREEN,0,5,1423,RED,10,20,385,RED,60,20,364
2256,RED,84,20,1299,GREEN,0,4,1423,RED,9,20,385,RED,59,20,364
2257,RED,83,20,1299,GREEN,0,3,1423,RED,8,20,385,RED,58,20,364
2258,RED,82,20,1299,GREEN,0,2,1423,RED,7,20,385,RED,57,20,364
2259,RED,81,20,1299,GREEN,0,1,1423,RED,6,20,385,RED,56,20,364
2260,RED,75,20,1299,RED,100,20,1423,GREEN,0,20,385,RED,25,20,364
2261,RED,74,20,1299,RED,99,20,1423,GREEN,0,19,391,RED,24,20,364
2262,RED,73,20,1299,RED,98,20,1423,GREEN,0,18,394,RED,23,20,364
2263,RED,72,20,1299,RED,97,20,1423,GREEN,0,17,395,RED,22,20,364
2264,RED,71,20,1299,RED,96,20,1423,GREEN,0,16,396,RED,21,20,364
2265,RED,70,20,1299,RED,95,20,1423,GREEN,0,15,396,RED,20,20,364
2266,RED,69,20,1299,RED,94,20,1423,GREEN,0,14,396,RED,19,20,364
2267,RED,68,20,1299,RED,93,20,1423,GREEN,0,13,396,RED,18,20,364
2268,RED,67,20,1299,RED,92,20,1423,GREEN,0,12,396,RED,17,20,364
2269,RED,66,20,1299,RED,91,20,1423,GREEN,0,11,396,RED,16,20,364
2270,RED,65,20,1299,RED,90,20,1423,GREEN,0,10,396,RED,15,20,364
2271,RED,64,20,1299,RED,89,20,1423,GREEN,0,9,396,RED,14,20,364
2272,RED,63,20,1299,RED,88,20,1423,GREEN,0,8,396,RED,13,20,364
2273,RED,62,20,1299,RED,87,20,1423,GREEN,0,7,397,RED,12,20,364
2274,RED,61,20,1299,RED,86,20,1423,GREEN,0,6,397,RED,11,20,364
2275,RED,60,20,1299,RED,85,20,1423,GREEN,0,5,397,RED,10,20,364
2276,RED,59,20,1299,RED,84,20,1423,GREEN,0,4,397,RED,9,20,364
2277,RED,58,20,1299,RED,83,20,1423,GREEN,0,3,397,RED,8,20,364
2278,RED,57,20,1299,RED,82,20,1423,GREEN,0,2,397,RED,7,20,364
2279,RED,56,20,1299,RED,81,20,1423,GREEN,0,1,397,RED,6,20,364
2280,RED,25,20,1299,RED,75,20,1423,RED,100,20,397,GREEN,0,20,364
2281,RED,24,20,1299,RED,74,20,1423,RED,99,20,397,GREEN,0,19,372
2282,RED,23,20,1299,RED,73,20,1423,RED,98,20,397,GREEN,0,18,375
2283,RED,22,20,1299,RED,72,20,1423,RED,97,20,397,GREEN,0,17,375
2284,RED,21,20,1299,RED,71,20,1423,RED,96,20,397,GREEN,0,16,375
2285,RED,20,20,1299,RED,70,20,1423,RED,95,20,397,GREEN,0,15,375
2286,RED,19,20,1299,RED,69,20,1423,RED,94,20,397,GREEN,0,14,375
2287,RED,18,20,1299,RED,68,20,1423,RED,93,20,397,GREEN,0,13,375
2288,RED,17,20,1299,RED,67,20,1423,RED,92,20,397,GREEN,0,12,375
2289,RED,16,20,1299,RED,66,20,1423,RED,91,20,397,GREEN,0,11,375
2290,RED,15,20,1299,RED,65,20,1423,RED,90,20,397,GREEN,0,10,375
2291,RED,14,20,1299,RED,64,20,1423,RED,89,20,397,GREEN,0,9,375
2292,RED,13,20,1299,RED,63,20,1423,RED,88,20,397,GREEN,0,8,375
2293,RED,12,20,1299,RED,62,20,1423,RED,87,20,397,GREEN,0,7,375
2294,RED,11,20,1299,RED,61,20,1423,RED,86,20,397,GREEN,0,6,375
2295,RED,10,20,1299,RED,60,20,1423,RED,85,20,397,GREEN,0,5,376
2296,RED,9,20,1299,RED,59,20,1423,RED,84,20,397,GREEN,0,4,376
2297,RED,8,20,1299,RED,58,20,1423,RED,83,20,397,GREEN,0,3,376
2298,RED,7,20,1299,RED,57,20,1423,RED,82,20,397,GREEN,0,2,376
2299,RED,6,20,1299,RED,56,20,1423,RED,81,20,397,GREEN,0,1,377
2300,GREEN,0,20,1299,RED,25,20,1423,RED,75,20,397,RED,100,20,377
2301,GREEN,0,19,1307,RED,24,20,1423,RED,74,20,397,RED,99,20,377
2302,GREEN,0,18,1314,RED,23,20,1423,RED,73,20,397,RED,98,20,377
2303,GREEN,0,17,1317,RED,22,20,1423,RED,72,20,397,RED,97,20,377
2304,GREEN,0,16,1320,RED,21,20,1423,RED,71,20,397,RED,96,20,377
2305,GREEN,0,15,1324,RED,20,20,1423,RED,70,20,397,RED,95,20,377
2306,GREEN,0,14,1328,RED,19,20,1423,RED,69,20,397,RED,94,20,377
2307,GREEN,0,13,1331,RED,18,20,1423,RED,68,20,397,RED,93,20,377
2308,GREEN,0,12,1335,RED,17,20,1423,RED,67,20,397,RED,92,20,377
2309,GREEN,0,11,1340,RED,16,20,1423,RED,66,20,397,RED,91,20,377
2310,GREEN,0,10,1342,RED,15,20,1423,RED,65,20,397,RED,90,20,377
2311,GREEN,0,9,1345,RED,14,20,1423,RED,64,20,397,RED,89,20,377
2312,GREEN,0,8,1346,RED,13,20,1423,RED,63,20,397,RED,88,20,377
2313,GREEN,0,7,1346,RED,12,20,1423,RED,62,20,397,RED,87,20,377
2314,GREEN,0,6,1347,RED,11,20,1423,RED,61,20,397,RED,86,20,377
2315,GREEN,0,5,1347,RED,10,20,1423,RED,60,20,397,RED,85,20,377
2316,GREEN,0,4,1347,RED,9,20,1423,RED,59,20,397,RED,84,20,377
2317,GREEN,0,3,1347,RED,8,20,1423,RED,58,20,397,RED,83,20,377
2318,GREEN,0,2,1347,RED,7,20,1423,RED,57,20,397,RED,82,20,377
2319,GREEN,0,1,1349,RED,6,20,1423,RED,56,20,397,RED,81,20,377
2320,RED,100,20,1350,GREEN,0,20,1423,RED,25,20,397,RED,75,20,377
2321,RED,99,20,1350,GREEN,0,19,1431,RED,24,20,397,RED,74,20,377
2322,RED,98,20,1350,GREEN,0,18,1440,RED,23,20,397,RED,73,20,377
2323,RED,97,20,1350,GREEN,0,17,1444,RED,22,20,397,RED,72,20,377
2324,RED,96,20,1350,GREEN,0,16,1447,RED,21,20,397,RED,71,20,377
2325,RED,95,20,1350,GREEN,0,15,1452,RED,20,20,397,RED,70,20,377
2326,RED,94,20,1350,GREEN,0,14,1455,RED,19,20,397,RED,69,20,377
2327,RED,93,20,1350,GREEN,0,13,1459,RED,18,20,397,RED,68,20,377
2328,RED,92,20,1350,GREEN,0,12,1462,RED,17,20,397,RED,67,20,377
2329,RED,91,20,1350,GREEN,0,11,1464,RED,16,20,397,RED,66,20,377
2330,RED,90,20,1350,GREEN,0,10,1465,RED,15,20,397,RED,65,20,377
